Transaction ID,Transaction Date,Transaction_Date_Numeric,Transaction_Date_Scaled
TXN_2565828,2022-02-18,1645142400,-0.8900523560209425
TXN_2566721,2023-03-10,1678406400,-0.2181500872600349
TXN_2566784,2022-07-23,1658534400,-0.6195462478184991
TXN_2568387,2024-05-17,1715904000,0.5392670157068062
TXN_2568580,2022-02-12,1644624000,-0.900523560209424
TXN_2569828,2023-09-29,1695945600,0.13612565445026178
TXN_2569890,2024-09-19,1726704000,0.7574171029668412
TXN_2570092,2023-02-10,1675987200,-0.2670157068062827
TXN_2570631,2024-12-23,1734912000,0.9232111692844677
TXN_2570854,2023-09-02,1693612800,0.08900523560209424
TXN_2571191,2023-07-28,1690502400,0.02617801047120419
TXN_2571677,2023-10-24,1698105600,0.17975567190226877
TXN_2572509,2023-08-29,1693267200,0.08202443280977312
TXN_2573050,2022-10-11,1665446400,-0.4799301919720768
TXN_2573095,2023-11-18,1700265600,0.22338568935427575
TXN_2573164,2022-08-11,1660176000,-0.5863874345549738
TXN_2573370,2023-09-27,1695772800,0.13263525305410123
TXN_2573398,2024-04-15,1713139200,0.48342059336823734
TXN_2573458,2022-11-28,1669593600,-0.3961605584642234
TXN_2573564,2024-07-16,1721088000,0.643979057591623
TXN_2575540,2024-07-19,1721347200,0.6492146596858639
TXN_2577257,2023-10-28,1698451200,0.18673647469458987
TXN_2578245,2022-09-05,1662336000,-0.5427574171029669
TXN_2579665,2022-07-04,1656892800,-0.6527050610820244
TXN_2580755,2022-02-28,1646006400,-0.8726003490401396
TXN_2581258,2022-02-13,1644710400,-0.8987783595113438
TXN_2582450,2023-06-01,1685577600,-0.07329842931937172
TXN_2582556,2024-04-19,1713484800,0.49040139616055844
TXN_2582569,2022-06-24,1656028800,-0.6701570680628273
TXN_2582622,2022-01-09,1641686400,-0.9598603839441536
TXN_2584682,2023-03-28,1679961600,-0.18673647469458987
TXN_2585207,2022-10-03,1664755200,-0.493891797556719
TXN_2585378,2023-08-27,1693094400,0.07853403141361257
TXN_2585566,2024-03-10,1710028800,0.4205933682373473
TXN_2586658,2022-10-11,1665446400,-0.4799301919720768
TXN_2587368,2022-01-28,1643328000,-0.9267015706806283
TXN_2587564,2024-07-30,1722297600,0.6684118673647469
TXN_2588792,2023-06-13,1686614400,-0.05235602094240838
TXN_2589028,2022-06-05,1654387200,-0.7033158813263525
TXN_2590429,2022-11-16,1668556800,-0.41710296684118675
TXN_2591666,2023-08-19,1692403200,0.06457242582897033
TXN_2592374,2022-11-18,1668729600,-0.41361256544502617
TXN_2592664,2023-03-06,1678060800,-0.225130890052356
TXN_2592687,2024-07-26,1721952000,0.6614310645724258
TXN_2593320,2023-01-21,1674259200,-0.3019197207678883
TXN_2593560,2023-07-07,1688688000,-0.010471204188481676
TXN_2593805,2024-10-05,1728086400,0.7853403141361257
TXN_2593807,2024-07-13,1720828800,0.6387434554973822
TXN_2594009,2023-11-13,1699833600,0.21465968586387435
TXN_2594117,2024-08-31,1725062400,0.7242582897033158
TXN_2595446,2024-12-03,1733184000,0.8883071553228621
TXN_2595449,2024-07-08,1720396800,0.6300174520069808
TXN_2595699,2022-06-16,1655337600,-0.6841186736474695
TXN_2596013,2022-01-16,1642291200,-0.9476439790575916
TXN_2596191,2022-10-17,1665964800,-0.4694589877835951
TXN_2596637,2023-07-30,1690675200,0.029668411867364748
TXN_2596812,2025-01-17,1737072000,0.9668411867364747
TXN_2598069,2024-01-31,1706659200,0.3525305410122164
TXN_2598151,2022-04-30,1651276800,-0.7661431064572426
TXN_2598563,2023-09-17,1694908800,0.11518324607329843
TXN_2599418,2024-08-27,1724716800,0.7172774869109948
TXN_2599833,2023-05-01,1682899200,-0.1273996509598604
TXN_2601626,2022-09-03,1662163200,-0.5462478184991274
TXN_2602356,2024-01-31,1706659200,0.3525305410122164
TXN_2602423,2023-07-13,1689206400,0.0
TXN_2602744,2024-12-07,1733529600,0.8952879581151832
TXN_2602980,2024-08-14,1723593600,0.6945898778359512
TXN_2603033,2022-11-01,1667260800,-0.4432809773123909
TXN_2603761,2024-03-31,1711843200,0.4572425828970332
TXN_2605225,2024-07-23,1721692800,0.6561954624781849
TXN_2605227,2024-02-03,1706918400,0.35776614310645727
TXN_2605841,2022-01-24,1642982400,-0.9336823734729494
TXN_2605899,2022-04-21,1650499200,-0.7818499127399651
TXN_2610553,2024-11-30,1732924800,0.8830715532286213
TXN_2610751,2022-05-30,1653868800,-0.7137870855148342
TXN_2611065,2023-02-05,1675555200,-0.2757417102966841
TXN_2611733,2024-11-15,1731628800,0.8568935427574171
TXN_2614296,2024-03-11,1710115200,0.4223385689354276
TXN_2615090,2022-08-02,1659398400,-0.6020942408376964
TXN_2615354,2022-09-08,1662595200,-0.537521815008726
TXN_2618457,2022-07-11,1657497600,-0.6404886561954625
TXN_2619807,2024-03-21,1710979200,0.4397905759162304
TXN_2620396,2023-05-08,1683504000,-0.11518324607329843
TXN_2620660,2023-02-13,1676246400,-0.2617801047120419
TXN_2621151,2024-11-28,1732752000,0.8795811518324608
TXN_2621464,2024-11-05,1730764800,0.8394415357766143
TXN_2621567,2024-11-01,1730419200,0.8324607329842932
TXN_2621955,2024-08-21,1724198400,0.7068062827225131
TXN_2622199,2024-08-28,1724803200,0.7190226876090751
TXN_2622994,2023-12-03,1701561600,0.24956369982547993
TXN_2624035,2022-08-23,1661212800,-0.5654450261780105
TXN_2624160,2022-06-19,1655596800,-0.6788830715532286
TXN_2624212,2022-04-18,1650240000,-0.787085514834206
TXN_2625598,2024-06-15,1718409600,0.5898778359511344
TXN_2625866,2023-01-31,1675123200,-0.2844677137870855
TXN_2626134,2022-06-09,1654732800,-0.6963350785340314
TXN_2626673,2022-05-22,1653177600,-0.7277486910994765
TXN_2628993,2023-09-13,1694563200,0.1082024432809773
TXN_2629807,2024-05-17,1715904000,0.5392670157068062
TXN_2630398,2024-07-26,1721952000,0.6614310645724258
TXN_2630479,2023-06-30,1688083200,-0.02268760907504363
TXN_2630534,2022-02-07,1644192000,-0.9092495636998255
TXN_2630677,2022-04-27,1651017600,-0.7713787085514834
TXN_2631567,2023-10-11,1696982400,0.15706806282722513
TXN_2632666,2023-06-15,1686787200,-0.04886561954624782
TXN_2633088,2023-03-06,1678060800,-0.225130890052356
TXN_2633599,2024-01-16,1705363200,0.3263525305410122
TXN_2633712,2023-01-14,1673654400,-0.31413612565445026
TXN_2633896,2024-05-23,1716422400,0.5497382198952879
TXN_2634754,2022-05-15,1652572800,-0.7399650959860384
TXN_2634868,2024-06-26,1719360000,0.6090750436300174
TXN_2634971,2022-11-29,1669680000,-0.3944153577661431
TXN_2635591,2022-10-11,1665446400,-0.4799301919720768
TXN_2635940,2024-04-13,1712966400,0.4799301919720768
TXN_2636794,2024-05-26,1716681600,0.5549738219895288
TXN_2638283,2024-08-07,1722988800,0.6823734729493892
TXN_2640121,2022-12-10,1670630400,-0.37521815008726006
TXN_2641403,2022-07-12,1657584000,-0.6387434554973822
TXN_2642292,2023-10-01,1696118400,0.13961605584642234
TXN_2644918,2022-05-03,1651536000,-0.7609075043630017
TXN_2645782,2023-05-17,1684281600,-0.09947643979057591
TXN_2646301,2022-12-07,1670371200,-0.38045375218150085
TXN_2646671,2024-03-05,1709596800,0.4118673647469459
TXN_2647272,2024-03-29,1711670400,0.4537521815008726
TXN_2647450,2023-02-04,1675468800,-0.2774869109947644
TXN_2648609,2022-09-23,1663891200,-0.5113438045375218
TXN_2649541,2022-12-28,1672185600,-0.343804537521815
TXN_2649664,2023-07-22,1689984000,0.015706806282722512
TXN_2651294,2023-11-18,1700265600,0.22338568935427575
TXN_2651559,2022-07-13,1657670400,-0.6369982547993019
TXN_2651748,2024-07-24,1721779200,0.6579406631762653
TXN_2653788,2024-01-03,1704240000,0.3036649214659686
TXN_2654084,2023-03-04,1677888000,-0.2286212914485166
TXN_2654851,2024-01-12,1705017600,0.3193717277486911
TXN_2655759,2024-09-18,1726617600,0.7556719022687609
TXN_2659409,2024-07-10,1720569600,0.6335078534031413
TXN_2660107,2022-11-16,1668556800,-0.41710296684118675
TXN_2660160,2023-05-15,1684108800,-0.10296684118673648
TXN_2661507,2022-10-16,1665878400,-0.4712041884816754
TXN_2662020,2022-11-28,1669593600,-0.3961605584642234
TXN_2663672,2023-09-12,1694476800,0.10645724258289703
TXN_2663704,2022-11-22,1669075200,-0.40663176265270506
TXN_2663819,2024-03-31,1711843200,0.4572425828970332
TXN_2663829,2022-11-28,1669593600,-0.3961605584642234
TXN_2664061,2023-04-06,1680739200,-0.17102966841186737
TXN_2664086,2022-04-30,1651276800,-0.7661431064572426
TXN_2665313,2023-09-19,1695081600,0.11867364746945899
TXN_2665357,2022-12-24,1671840000,-0.3507853403141361
TXN_2666506,2022-04-14,1649894400,-0.794066317626527
TXN_2666524,2023-09-22,1695340800,0.12390924956369982
TXN_2669806,2022-01-19,1642550400,-0.9424083769633508
TXN_2673110,2023-06-19,1687132800,-0.041884816753926704
TXN_2676761,2024-04-03,1712102400,0.462478184991274
TXN_2678332,2023-01-20,1674172800,-0.3036649214659686
TXN_2679675,2023-02-05,1675555200,-0.2757417102966841
TXN_2680015,2022-04-24,1650758400,-0.7766143106457243
TXN_2681399,2023-10-17,1697500800,0.16753926701570682
TXN_2681703,2024-04-06,1712361600,0.4677137870855148
TXN_2682265,2023-08-22,1692662400,0.06980802792321117
TXN_2682307,2024-12-20,1734652800,0.9179755671902269
TXN_2682726,2023-12-01,1701388800,0.24607329842931938
TXN_2683008,2022-01-10,1641772800,-0.9581151832460733
TXN_2683705,2024-05-13,1715558400,0.5322862129144852
TXN_2683845,2022-08-01,1659312000,-0.6038394415357766
TXN_2683891,2024-05-09,1715212800,0.525305410122164
TXN_2684604,2024-03-07,1709769600,0.41535776614310643
TXN_2685384,2022-08-30,1661817600,-0.5532286212914486
TXN_2685666,2024-01-17,1705449600,0.32809773123909247
TXN_2685942,2022-09-15,1663200000,-0.525305410122164
TXN_2686357,2022-04-24,1650758400,-0.7766143106457243
TXN_2686535,2024-03-16,1710547200,0.43106457242582896
TXN_2687302,2022-09-09,1662681600,-0.5357766143106457
TXN_2687566,2022-03-21,1647820800,-0.8359511343804538
TXN_2687729,2022-06-11,1654905600,-0.6928446771378709
TXN_2688839,2022-02-19,1645228800,-0.8883071553228621
TXN_2689560,2024-05-16,1715817600,0.537521815008726
TXN_2689920,2024-02-29,1709164800,0.4031413612565445
TXN_2690179,2023-09-09,1694217600,0.1012216404886562
TXN_2690184,2023-05-14,1684022400,-0.10471204188481675
TXN_2690530,2022-02-14,1644796800,-0.8970331588132635
TXN_2691157,2024-11-11,1731283200,0.849912739965096
TXN_2691217,2024-08-11,1723334400,0.6893542757417103
TXN_2691273,2023-03-30,1680134400,-0.18324607329842932
TXN_2691375,2023-04-29,1682726400,-0.13089005235602094
TXN_2691463,2024-08-25,1724544000,0.7137870855148342
TXN_2692916,2024-09-30,1727654400,0.7766143106457243
TXN_2693158,2022-10-28,1666915200,-0.450261780104712
TXN_2694098,2024-10-20,1729382400,0.8115183246073299
TXN_2694211,2023-02-19,1676764800,-0.2513089005235602
TXN_2694632,2023-06-15,1686787200,-0.04886561954624782
TXN_2694884,2024-12-13,1734048000,0.9057591623036649
TXN_2695177,2022-03-31,1648684800,-0.8184991273996509
TXN_2695742,2022-03-17,1647475200,-0.8429319371727748
TXN_2696370,2024-08-03,1722643200,0.675392670157068
TXN_2696682,2023-12-07,1701907200,0.25654450261780104
TXN_2698076,2022-11-17,1668643200,-0.41535776614310643
TXN_2700658,2024-07-28,1722124800,0.6649214659685864
TXN_2700692,2023-06-14,1686700800,-0.0506108202443281
TXN_2701654,2022-01-06,1641427200,-0.9650959860383944
TXN_2702011,2023-12-28,1703721600,0.2931937172774869
TXN_2703515,2024-11-23,1732320000,0.8708551483420593
TXN_2704600,2022-07-26,1658793600,-0.6143106457242583
TXN_2705106,2024-10-05,1728086400,0.7853403141361257
TXN_2705515,2023-04-15,1681516800,-0.15532286212914484
TXN_2706063,2022-09-10,1662768000,-0.5340314136125655
TXN_2707271,2022-03-15,1647302400,-0.8464223385689355
TXN_2707360,2024-11-23,1732320000,0.8708551483420593
TXN_2709041,2024-06-13,1718236800,0.5863874345549738
TXN_2710922,2023-03-22,1679443200,-0.19720767888307156
TXN_2712111,2023-12-09,1702080000,0.2600349040139616
TXN_2712285,2022-06-25,1656115200,-0.6684118673647469
TXN_2712384,2023-07-30,1690675200,0.029668411867364748
TXN_2713028,2024-05-22,1716336000,0.5479930191972077
TXN_2713911,2024-12-21,1734739200,0.9197207678883071
TXN_2714155,2023-06-03,1685750400,-0.06980802792321117
TXN_2715374,2023-03-15,1678838400,-0.2094240837696335
TXN_2715933,2022-11-29,1669680000,-0.3944153577661431
TXN_2716104,2022-01-13,1642032000,-0.9528795811518325
TXN_2716764,2022-10-25,1666656000,-0.45549738219895286
TXN_2717109,2024-03-08,1709856000,0.41710296684118675
TXN_2718193,2023-02-17,1676592000,-0.2547993019197208
TXN_2718523,2024-08-27,1724716800,0.7172774869109948
TXN_2718566,2023-12-20,1703030400,0.2792321116928447
TXN_2718872,2023-08-05,1691193600,0.04013961605584642
TXN_2718953,2022-01-31,1643587200,-0.9214659685863874
TXN_2719011,2024-10-09,1728432000,0.7923211169284468
TXN_2719047,2023-11-21,1700524800,0.2286212914485166
TXN_2720890,2023-11-17,1700179200,0.22164048865619546
TXN_2720959,2024-10-22,1729555200,0.8150087260034904
TXN_2721068,2023-01-03,1672704000,-0.3333333333333333
TXN_2721638,2024-07-11,1720656000,0.6352530541012217
TXN_2722008,2023-11-05,1699142400,0.2006980802792321
TXN_2722661,2024-03-14,1710374400,0.42757417102966844
TXN_2722898,2024-05-30,1717027200,0.5619546247818499
TXN_2724532,2024-04-20,1713571200,0.49214659685863876
TXN_2725299,2024-01-13,1705104000,0.32111692844677137
TXN_2725350,2022-11-28,1669593600,-0.3961605584642234
TXN_2726827,2024-03-05,1709596800,0.4118673647469459
TXN_2727006,2023-10-17,1697500800,0.16753926701570682
TXN_2727085,2024-08-09,1723161600,0.6858638743455497
TXN_2728490,2023-10-31,1698710400,0.19197207678883071
TXN_2729765,2023-12-08,1701993600,0.2582897033158813
TXN_2729995,2023-08-15,1692057600,0.05759162303664921
TXN_2730739,2022-02-12,1644624000,-0.900523560209424
TXN_2731024,2022-11-17,1668643200,-0.41535776614310643
TXN_2731981,2024-10-06,1728172800,0.787085514834206
TXN_2733243,2022-05-14,1652486400,-0.7417102966841187
TXN_2733288,2023-10-15,1697328000,0.16404886561954624
TXN_2733978,2024-12-04,1733270400,0.8900523560209425
TXN_2733999,2022-10-23,1666483200,-0.45898778359511344
TXN_2734006,2023-06-07,1686096000,-0.06282722513089005
TXN_2734881,2024-06-06,1717632000,0.5741710296684118
TXN_2734987,2024-05-31,1717113600,0.5636998254799301
TXN_2735321,2023-10-24,1698105600,0.17975567190226877
TXN_2738816,2025-01-13,1736726400,0.9598603839441536
TXN_2739207,2024-12-04,1733270400,0.8900523560209425
TXN_2739401,2023-04-16,1681603200,-0.15357766143106458
TXN_2744981,2022-01-05,1641340800,-0.9668411867364747
TXN_2745229,2024-12-10,1733788800,0.900523560209424
TXN_2745420,2024-08-12,1723420800,0.6910994764397905
TXN_2746396,2023-08-24,1692835200,0.07329842931937172
TXN_2746895,2022-08-19,1660867200,-0.5724258289703316
TXN_2747605,2023-06-29,1687996800,-0.02443280977312391
TXN_2748100,2023-05-03,1683072000,-0.12390924956369982
TXN_2749140,2022-03-06,1646524800,-0.8621291448516579
TXN_2749184,2023-04-18,1681776000,-0.15008726003490402
TXN_2750219,2024-02-06,1707177600,0.36300174520069806
TXN_2751393,2022-01-01,1640995200,-0.9738219895287958
TXN_2752036,2023-02-04,1675468800,-0.2774869109947644
TXN_2752080,2023-02-18,1676678400,-0.2530541012216405
TXN_2752244,2023-01-11,1673395200,-0.3193717277486911
TXN_2752566,2022-01-09,1641686400,-0.9598603839441536
TXN_2755139,2023-12-19,1702944000,0.2774869109947644
TXN_2755169,2022-09-07,1662508800,-0.5392670157068062
TXN_2755690,2024-11-04,1730678400,0.837696335078534
TXN_2756377,2024-06-26,1719360000,0.6090750436300174
TXN_2756540,2023-05-09,1683590400,-0.11343804537521815
TXN_2758818,2023-01-20,1674172800,-0.3036649214659686
TXN_2758823,2024-01-06,1704499200,0.3089005235602094
TXN_2759713,2023-11-23,1700697600,0.23211169284467714
TXN_2759881,2024-11-16,1731715200,0.8586387434554974
TXN_2761217,2023-01-30,1675036800,-0.2862129144851658
TXN_2762873,2023-01-01,1672531200,-0.3368237347294939
TXN_2764427,2024-07-16,1721088000,0.643979057591623
TXN_2764924,2024-03-01,1709251200,0.4048865619546248
TXN_2765031,2024-11-08,1731024000,0.8446771378708552
TXN_2765923,2024-06-08,1717804800,0.5776614310645725
TXN_2766289,2024-12-22,1734825600,0.9214659685863874
TXN_2767410,2023-09-28,1695859200,0.1343804537521815
TXN_2767877,2024-08-01,1722470400,0.6719022687609075
TXN_2770070,2022-06-10,1654819200,-0.6945898778359512
TXN_2770594,2024-04-28,1714262400,0.506108202443281
TXN_2770735,2022-07-29,1659052800,-0.6090750436300174
TXN_2771113,2022-05-03,1651536000,-0.7609075043630017
TXN_2771791,2022-03-06,1646524800,-0.8621291448516579
TXN_2772843,2024-10-29,1730160000,0.8272251308900523
TXN_2773543,2023-01-22,1674345600,-0.30017452006980805
TXN_2774355,2023-10-19,1697673600,0.17102966841186737
TXN_2774995,2024-01-29,1706486400,0.34904013961605584
TXN_2775332,2025-01-02,1735776000,0.9406631762652705
TXN_2775815,2025-01-08,1736294400,0.9511343804537522
TXN_2776242,2022-12-15,1671062400,-0.36649214659685864
TXN_2777924,2024-10-26,1729900800,0.8219895287958116
TXN_2778307,2022-01-28,1643328000,-0.9267015706806283
TXN_2779699,2022-10-18,1666051200,-0.4677137870855148
TXN_2780567,2024-09-12,1726099200,0.7452006980802792
TXN_2780662,2023-01-19,1674086400,-0.3054101221640489
TXN_2781552,2024-09-09,1725840000,0.7399650959860384
TXN_2781560,2024-02-06,1707177600,0.36300174520069806
TXN_2781577,2023-01-13,1673568000,-0.3158813263525305
TXN_2782561,2022-03-13,1647129600,-0.849912739965096
TXN_2782829,2024-03-14,1710374400,0.42757417102966844
TXN_2783188,2022-01-18,1642464000,-0.944153577661431
TXN_2784398,2023-03-09,1678320000,-0.2198952879581152
TXN_2785640,2023-02-21,1676937600,-0.24781849912739964
TXN_2786014,2022-07-12,1657584000,-0.6387434554973822
TXN_2788225,2022-05-04,1651622400,-0.7591623036649214
TXN_2789621,2023-07-15,1689379200,0.0034904013961605585
TXN_2790270,2022-03-08,1646697600,-0.8586387434554974
TXN_2791670,2022-06-20,1655683200,-0.6771378708551483
TXN_2794176,2025-01-03,1735862400,0.9424083769633508
TXN_2795990,2024-07-15,1721001600,0.6422338568935427
TXN_2796296,2023-01-25,1674604800,-0.2949389179755672
TXN_2796969,2023-12-16,1702684800,0.27225130890052357
TXN_2797531,2022-02-01,1643673600,-0.9197207678883071
TXN_2797985,2023-01-23,1674432000,-0.29842931937172773
TXN_2798740,2023-03-16,1678924800,-0.20767888307155322
TXN_2800453,2022-06-26,1656201600,-0.6666666666666666
TXN_2801294,2024-09-27,1727395200,0.7713787085514834
TXN_2802685,2024-04-20,1713571200,0.49214659685863876
TXN_2802887,2023-10-14,1697241600,0.16230366492146597
TXN_2803747,2023-02-20,1676851200,-0.24956369982547993
TXN_2804850,2024-02-13,1707782400,0.37521815008726006
TXN_2807320,2022-05-30,1653868800,-0.7137870855148342
TXN_2808540,2023-02-25,1677283200,-0.24083769633507854
TXN_2809812,2022-09-01,1661990400,-0.5497382198952879
TXN_2810459,2022-04-19,1650326400,-0.7853403141361257
TXN_2811659,2022-07-26,1658793600,-0.6143106457242583
TXN_2812161,2024-10-28,1730073600,0.8254799301919721
TXN_2813616,2023-11-19,1700352000,0.225130890052356
TXN_2815543,2023-06-07,1686096000,-0.06282722513089005
TXN_2816072,2024-10-26,1729900800,0.8219895287958116
TXN_2816347,2023-06-02,1685664000,-0.07155322862129145
TXN_2817882,2024-06-06,1717632000,0.5741710296684118
TXN_2818628,2023-12-25,1703462400,0.2879581151832461
TXN_2818752,2024-10-17,1729123200,0.806282722513089
TXN_2822564,2024-02-27,1708992000,0.39965095986038396
TXN_2823534,2024-03-28,1711584000,0.45200698080279234
TXN_2823557,2022-01-26,1643155200,-0.9301919720767888
TXN_2823976,2023-11-08,1699401600,0.20593368237347295
TXN_2824933,2024-05-04,1714780800,0.5165794066317626
TXN_2825406,2024-11-22,1732233600,0.8691099476439791
TXN_2826177,2024-03-08,1709856000,0.41710296684118675
TXN_2826383,2024-04-04,1712188800,0.4642233856893543
TXN_2826730,2022-09-09,1662681600,-0.5357766143106457
TXN_2826822,2023-12-19,1702944000,0.2774869109947644
TXN_2828079,2023-01-05,1672876800,-0.3298429319371728
TXN_2829458,2024-03-25,1711324800,0.4467713787085515
TXN_2830652,2022-07-19,1658188800,-0.6265270506108203
TXN_2830771,2022-11-01,1667260800,-0.4432809773123909
TXN_2831531,2023-06-19,1687132800,-0.041884816753926704
TXN_2832206,2023-07-08,1688774400,-0.008726003490401396
TXN_2832270,2023-08-11,1691712000,0.0506108202443281
TXN_2833523,2023-04-30,1682812800,-0.12914485165794065
TXN_2838184,2022-03-15,1647302400,-0.8464223385689355
TXN_2839202,2025-01-10,1736467200,0.9546247818499127
TXN_2839407,2022-01-12,1641945600,-0.9546247818499127
TXN_2839564,2024-10-27,1729987200,0.8237347294938918
TXN_2840778,2023-04-18,1681776000,-0.15008726003490402
TXN_2841201,2022-03-27,1648339200,-0.8254799301919721
TXN_2841599,2024-07-05,1720137600,0.62478184991274
TXN_2842290,2024-12-27,1735257600,0.9301919720767888
TXN_2843259,2023-03-25,1679702400,-0.19197207678883071
TXN_2843646,2024-06-26,1719360000,0.6090750436300174
TXN_2843740,2024-05-06,1714953600,0.5200698080279232
TXN_2844001,2023-12-15,1702598400,0.2705061082024433
TXN_2844235,2024-11-06,1730851200,0.8411867364746946
TXN_2844489,2022-09-26,1664150400,-0.506108202443281
TXN_2845336,2022-02-10,1644451200,-0.9040139616055847
TXN_2845414,2023-06-19,1687132800,-0.041884816753926704
TXN_2847928,2022-05-11,1652227200,-0.7469458987783595
TXN_2848161,2024-10-09,1728432000,0.7923211169284468
TXN_2848606,2022-12-20,1671494400,-0.35776614310645727
TXN_2848709,2022-07-31,1659225600,-0.6055846422338569
TXN_2848763,2022-07-26,1658793600,-0.6143106457242583
TXN_2848766,2022-05-02,1651449600,-0.7626527050610821
TXN_2849510,2024-06-04,1717459200,0.5706806282722513
TXN_2850132,2023-06-22,1687392000,-0.03664921465968586
TXN_2850248,2024-07-30,1722297600,0.6684118673647469
TXN_2850454,2023-01-17,1673913600,-0.3089005235602094
TXN_2850753,2024-01-10,1704844800,0.3158813263525305
TXN_2850918,2024-05-21,1716249600,0.5462478184991274
TXN_2850974,2022-04-05,1649116800,-0.8097731239092496
TXN_2851908,2024-01-15,1705276800,0.32460732984293195
TXN_2853011,2023-06-03,1685750400,-0.06980802792321117
TXN_2854112,2024-01-23,1705968000,0.33856893542757416
TXN_2854233,2024-07-15,1721001600,0.6422338568935427
TXN_2854455,2024-08-02,1722556800,0.6736474694589878
TXN_2855329,2022-02-18,1645142400,-0.8900523560209425
TXN_2855409,2023-08-19,1692403200,0.06457242582897033
TXN_2856597,2023-12-25,1703462400,0.2879581151832461
TXN_2857681,2023-03-13,1678665600,-0.21291448516579406
TXN_2858218,2024-06-04,1717459200,0.5706806282722513
TXN_2859193,2024-01-10,1704844800,0.3158813263525305
TXN_2859355,2022-07-11,1657497600,-0.6404886561954625
TXN_2860262,2023-12-29,1703808000,0.2949389179755672
TXN_2860283,2024-06-15,1718409600,0.5898778359511344
TXN_2861234,2025-01-08,1736294400,0.9511343804537522
TXN_2861834,2023-04-01,1680307200,-0.17975567190226877
TXN_2862297,2022-09-08,1662595200,-0.537521815008726
TXN_2864845,2024-07-01,1719792000,0.6178010471204188
TXN_2866213,2022-09-25,1664064000,-0.5078534031413613
TXN_2866599,2023-10-13,1697155200,0.16055846422338568
TXN_2867343,2023-01-07,1673049600,-0.3263525305410122
TXN_2868734,2022-05-13,1652400000,-0.743455497382199
TXN_2868753,2024-03-12,1710201600,0.42408376963350786
TXN_2869481,2024-10-28,1730073600,0.8254799301919721
TXN_2869668,2023-03-27,1679875200,-0.18848167539267016
TXN_2871119,2023-09-19,1695081600,0.11867364746945899
TXN_2871171,2023-10-24,1698105600,0.17975567190226877
TXN_2872093,2023-12-30,1703894400,0.29668411867364747
TXN_2873708,2023-10-02,1696204800,0.14136125654450263
TXN_2875355,2024-01-18,1705536000,0.3298429319371728
TXN_2878134,2024-05-10,1715299200,0.5270506108202443
TXN_2878204,2023-01-13,1673568000,-0.3158813263525305
TXN_2879367,2024-08-10,1723248000,0.68760907504363
TXN_2879758,2024-01-25,1706140800,0.34205933682373474
TXN_2880014,2023-01-03,1672704000,-0.3333333333333333
TXN_2880856,2024-02-15,1707955200,0.3787085514834206
TXN_2881650,2022-03-27,1648339200,-0.8254799301919721
TXN_2882366,2023-01-23,1674432000,-0.29842931937172773
TXN_2882452,2022-04-22,1650585600,-0.7801047120418848
TXN_2883529,2022-11-05,1667606400,-0.4363001745200698
TXN_2883620,2022-08-03,1659484800,-0.6003490401396161
TXN_2883798,2023-06-10,1686355200,-0.05759162303664921
TXN_2885167,2022-03-15,1647302400,-0.8464223385689355
TXN_2885265,2022-08-07,1659830400,-0.5933682373472949
TXN_2885766,2022-04-28,1651104000,-0.7696335078534031
TXN_2886160,2022-11-23,1669161600,-0.4048865619546248
TXN_2889258,2023-08-28,1693180800,0.08027923211169284
TXN_2889632,2022-11-09,1667952000,-0.4293193717277487
TXN_2890875,2022-08-19,1660867200,-0.5724258289703316
TXN_2891447,2022-04-11,1649635200,-0.7993019197207679
TXN_2892369,2023-06-10,1686355200,-0.05759162303664921
TXN_2893014,2023-06-29,1687996800,-0.02443280977312391
TXN_2893807,2023-01-03,1672704000,-0.3333333333333333
TXN_2893975,2022-01-21,1642723200,-0.9389179755671903
TXN_2894385,2024-04-28,1714262400,0.506108202443281
TXN_2894776,2023-07-05,1688515200,-0.013961605584642234
TXN_2894843,2022-06-06,1654473600,-0.7015706806282722
TXN_2894999,2023-07-08,1688774400,-0.008726003490401396
TXN_2895034,2024-11-08,1731024000,0.8446771378708552
TXN_2895330,2022-07-12,1657584000,-0.6387434554973822
TXN_2895452,2022-03-09,1646784000,-0.8568935427574171
TXN_2895764,2024-07-05,1720137600,0.62478184991274
TXN_2895936,2024-12-16,1734307200,0.9109947643979057
TXN_2896400,2024-04-13,1712966400,0.4799301919720768
TXN_2896903,2022-03-29,1648512000,-0.8219895287958116
TXN_2897310,2023-06-25,1687651200,-0.031413612565445025
TXN_2897677,2022-12-16,1671148800,-0.3647469458987784
TXN_2897744,2022-12-30,1672358400,-0.3403141361256545
TXN_2898737,2024-06-08,1717804800,0.5776614310645725
TXN_2899427,2023-04-01,1680307200,-0.17975567190226877
TXN_2899586,2023-04-26,1682467200,-0.13612565445026178
TXN_2900282,2023-04-04,1680566400,-0.17452006980802792
TXN_2900952,2023-10-31,1698710400,0.19197207678883071
TXN_2902480,2023-01-02,1672617600,-0.33507853403141363
TXN_2904039,2023-08-11,1691712000,0.0506108202443281
TXN_2904791,2023-06-01,1685577600,-0.07329842931937172
TXN_2905292,2023-12-20,1703030400,0.2792321116928447
TXN_2906236,2023-11-25,1700870400,0.2356020942408377
TXN_2907353,2023-03-14,1678752000,-0.2111692844677138
TXN_2908355,2022-10-23,1666483200,-0.45898778359511344
TXN_2910275,2022-01-22,1642809600,-0.93717277486911
